15 6 6 15 6 6 15 6 6 15 6 6 14 1 0 14 1 0 14 1 0 14 1 0
17 5 4 17 5 4 17 5 4 17 5 4 16 1 0 16 1 0 16 1 0 16 1 0
15 6 4 15 6 4 15 6 4 15 6 4 15 1 0 15 1 0 15 1 0 15 1 0
15 7 5 15 7 5 15 7 5 15 7 5 14 1 0 14 1 0 14 1 0 14 1 0
12 9 10 12 9 10 12 9 10 12 9 10 11 1 0 11 1 0 11 1 0 11 1 0
10 11 16 10 11 16 10 11 16 10 11 16 9 1 0 9 1 0 9 1 0 9 1 0
6 19 27 6 19 27 6 19 27 6 19 27 5 1 0 5 1 0 5 1 0 5 1 0
4 29 40 4 29 40 4 29 40 4 29 40 3 1 0 3 1 0 3 1 0 3 1 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
5 22 39 5 22 39 5 22 39 5 22 39 4 1 0 4 1 0 4 1 0 4 1 0
8 13 25 8 13 25 8 13 25 8 13 25 7 1 0 7 1 0 7 1 0 7 1 0
10 10 17 10 10 17 10 10 17 10 10 17 9 1 0 9 1 0 9 1 0 9 1 0
14 7 10 14 7 10 14 7 10 14 7 10 13 1 0 13 1 0 13 1 0 13 1 0
17 5 5 17 5 5 17 5 5 17 5 5 16 1 0 16 1 0 16 1 0 16 1 0
18 5 4 18 5 4 18 5 4 18 5 4 17 1 0 17 1 0 17 1 0 17 1 0
16 6 5 16 6 5 16 6 5 16 6 5 15 1 0 15 1 0 15 1 0 15 1 0
16 6 5 16 6 5 16 6 5 16 6 5 16 1 0 16 1 0 16 1 0 16 1 0
17 5 4 17 5 4 17 5 4 17 5 4 16 1 0 16 1 0 16 1 0 16 1 0
15 6 5 15 6 5 15 6 5 15 6 5 15 1 0 15 1 0 15 1 0 15 1 0
14 7 4 14 7 4 14 7 4 14 7 4 13 1 0 13 1 0 13 1 0 13 1 0
15 6 5 15 6 5 15 6 5 15 6 5 15 1 0 15 1 0 15 1 0 15 1 0
15 6 4 15 6 4 15 6 4 15 6 4 15 1 0 15 1 0 15 1 0 15 1 0
13 8 5 13 8 5 13 8 5 13 8 5 12 1 0 12 1 0 12 1 0 12 1 0
11 10 10 11 10 10 11 10 10 11 10 10 10 1 0 10 1 0 10 1 0 10 1 0
8 14 17 8 14 17 8 14 17 8 14 17 7 1 0 7 1 0 7 1 0 7 1 0
7 16 26 7 16 26 7 16 26 7 16 26 6 1 0 6 1 0 6 1 0 6 1 0
3 39 42 3 39 42 3 39 42 3 39 42 3 1 0 3 1 0 3 1 0 3 1 0
1 119 0 1 119 0 1 119 0 1 119 0 1 1 0 1 1 0 1 1 0 1 1 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
4 28 41 4 28 41 4 28 41 4 28 41 3 2 0 3 2 0 3 2 0 3 2 0
7 15 26 7 15 26 7 15 26 7 15 26 6 1 0 6 1 0 6 1 0 6 1 0
9 12 17 9 12 17 9 12 17 9 12 17 9 1 0 9 1 0 9 1 0 9 1 0
13 8 9 13 8 9 13 8 9 13 8 9 12 1 0 12 1 0 12 1 0 12 1 0
17 5 4 17 5 4 17 5 4 17 5 4 16 1 0 16 1 0 16 1 0 16 1 0
17 5 4 17 5 4 17 5 4 17 5 4 18 1 1 18 1 1 18 1 1 18 1 1
19 4 3 19 4 3 19 4 3 19 4 3 20 1 0 20 1 0 20 1 0 20 1 0
21 4 3 21 4 3 21 4 3 21 4 3 20 1 0 20 1 0 20 1 0 20 1 0
18 5 5 18 5 5 18 5 5 18 5 5 17 1 0 17 1 0 17 1 0 17 1 0
15 6 10 15 6 10 15 6 10 15 6 10 14 1 1 14 1 1 14 1 1 14 1 1
11 9 17 11 9 17 11 9 17 11 9 17 10 1 1 10 1 1 10 1 1 10 1 1
9 12 25 9 12 25 9 12 25 9 12 25 8 1 0 8 1 0 8 1 0 8 1 0
4 29 43 4 29 43 4 29 43 4 29 43 3 1 0 3 1 0 3 1 0 3 1 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
5 22 40 5 22 40 5 22 40 5 22 40 4 1 0 4 1 0 4 1 0 4 1 0
6 18 29 6 18 29 6 18 29 6 18 29 5 1 0 5 1 0 5 1 0 5 1 0
8 13 19 8 13 19 8 13 19 8 13 19 7 1 0 7 1 0 7 1 0 7 1 0
12 8 11 12 8 11 12 8 11 12 8 11 11 1 0 11 1 0 11 1 0 11 1 0
13 8 7 13 8 7 13 8 7 13 8 7 12 1 0 12 1 0 12 1 0 12 1 0
16 6 5 16 6 5 16 6 5 16 6 5 15 1 0 15 1 0 15 1 0 15 1 0
13 8 5 13 8 5 13 8 5 13 8 5 12 1 0 12 1 0 12 1 0 12 1 0
12 9 9 12 9 9 12 9 9 12 9 9 11 1 0 11 1 0 11 1 0 11 1 0
10 11 16 10 11 16 10 11 16 10 11 16 9 1 0 9 1 0 9 1 0 9 1 0
6 19 26 6 19 26 6 19 26 6 19 26 5 1 0 5 1 0 5 1 0 5 1 0
5 23 37 5 23 37 5 23 37 5 23 37 4 1 0 4 1 0 4 1 0 4 1 0
2 59 57 2 59 57 2 59 57 2 59 57 1 1 0 1 1 0 1 1 0 1 1 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
4 28 47 4 28 47 4 28 47 4 28 47 3 2 1 3 2 1 3 2 1 3 2 1
6 18 32 6 18 32 6 18 32 6 18 32 5 1 1 5 1 1 5 1 1 5 1 1
6 18 25 6 18 25 6 18 25 6 18 25 5 1 1 5 1 1 5 1 1 5 1 1
6 18 21 6 18 21 6 18 21 6 18 21 5 1 1 5 1 1 5 1 1 5 1 1
6 18 23 6 18 23 6 18 23 6 18 23 5 1 1 5 1 1 5 1 1 5 1 1
6 18 30 6 18 30 6 18 30 6 18 30 5 1 1 5 1 1 5 1 1 5 1 1
3 39 47 3 39 47 3 39 47 3 39 47 2 1 0 2 1 0 2 1 0 2 1 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 119 0 1 119 0 1 119 0 1 119 0 1 1 0 1 1 0 1 1 0 1 1 0
6 19 35 6 19 35 6 19 35 6 19 35 5 1 0 5 1 0 5 1 0 5 1 0
9 12 23 9 12 23 9 12 23 9 12 23 8 1 0 8 1 0 8 1 0 8 1 0
10 10 16 10 10 16 10 10 16 10 10 16 10 1 0 10 1 0 10 1 0 10 1 0
15 7 9 15 7 9 15 7 9 15 7 9 14 1 0 14 1 0 14 1 0 14 1 0
15 7 6 15 7 6 15 7 6 15 7 6 14 1 0 14 1 0 14 1 0 14 1 0
14 7 9 14 7 9 14 7 9 14 7 9 14 1 0 14 1 0 14 1 0 14 1 0
10 11 16 10 11 16 10 11 16 10 11 16 9 1 0 9 1 0 9 1 0 9 1 0
7 16 26 7 16 26 7 16 26 7 16 26 6 1 0 6 1 0 6 1 0 6 1 0
5 23 38 5 23 38 5 23 38 5 23 38 4 1 0 4 1 0 4 1 0 4 1 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
3 38 52 3 38 52 3 38 52 3 38 52 3 1 0 3 1 0 3 1 0 3 1 0
8 13 29 8 13 29 8 13 29 8 13 29 7 1 0 7 1 0 7 1 0 7 1 0
8 13 23 8 13 23 8 13 23 8 13 23 7 1 0 7 1 0 7 1 0 7 1 0
8 13 19 8 13 19 8 13 19 8 13 19 7 1 0 7 1 0 7 1 0 7 1 0
8 13 20 8 13 20 8 13 20 8 13 20 7 1 0 7 1 0 7 1 0 7 1 0
8 13 26 8 13 26 8 13 26 8 13 26 7 1 0 7 1 0 7 1 0 7 1 0
5 23 39 5 23 39 5 23 39 5 23 39 4 1 0 4 1 0 4 1 0 4 1 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
4 29 48 4 29 48 4 29 48 4 29 48 3 1 0 3 1 0 3 1 0 3 1 0
8 13 30 8 13 30 8 13 30 8 13 30 8 1 0 8 1 0 8 1 0 8 1 0
13 8 19 13 8 19 13 8 19 13 8 19 12 1 0 12 1 0 12 1 0 12 1 0
15 6 13 15 6 13 15 6 13 15 6 13 15 1 1 15 1 1 15 1 1 15 1 1
17 5 7 17 5 7 17 5 7 17 5 7 16 1 1 16 1 1 16 1 1 16 1 1
21 4 3 21 4 3 21 4 3 21 4 3 20 1 0 20 1 0 20 1 0 20 1 0
21 4 3 21 4 3 21 4 3 21 4 3 20 1 0 20 1 0 20 1 0 20 1 0
17 5 5 17 5 5 17 5 5 17 5 5 16 1 0 16 1 0 16 1 0 16 1 0
16 6 4 16 6 4 16 6 4 16 6 4 15 1 1 15 1 1 15 1 1 15 1 1
16 6 4 16 6 4 16 6 4 16 6 4 15 1 0 15 1 0 15 1 0 15 1 0
15 6 5 15 6 5 15 6 5 15 6 5 15 1 0 15 1 0 15 1 0 15 1 0
14 7 5 14 7 5 14 7 5 14 7 5 13 1 0 13 1 0 13 1 0 13 1 0
11 9 8 11 9 8 11 9 8 11 9 8 10 1 0 10 1 0 10 1 0 10 1 0
10 11 13 10 11 13 10 11 13 10 11 13 9 1 0 9 1 0 9 1 0 9 1 0
7 16 22 7 16 22 7 16 22 7 16 22 6 1 0 6 1 0 6 1 0 6 1 0
4 29 35 4 29 35 4 29 35 4 29 35 3 1 0 3 1 0 3 1 0 3 1 0
3 39 50 3 39 50 3 39 50 3 39 50 2 1 0 2 1 0 2 1 0 2 1 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
3 38 52 3 38 52 3 38 52 3 38 52 3 1 0 3 1 0 3 1 0 3 1 0
7 15 31 7 15 31 7 15 31 7 15 31 6 1 0 6 1 0 6 1 0 6 1 0
7 15 24 7 15 24 7 15 24 7 15 24 6 1 0 6 1 0 6 1 0 6 1 0
7 15 21 7 15 21 7 15 21 7 15 21 6 1 0 6 1 0 6 1 0 6 1 0
7 15 23 7 15 23 7 15 23 7 15 23 6 1 0 6 1 0 6 1 0 6 1 0
7 15 29 7 15 29 7 15 29 7 15 29 6 1 0 6 1 0 6 1 0 6 1 0
4 29 45 4 29 45 4 29 45 4 29 45 3 1 0 3 1 0 3 1 0 3 1 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
